Teste,Year,Month,Day,Time,Amount,Merchant Name,Is Fraud?,Swipe Transaction,Online Transaction,Chip Transaction
17349,2015,6,22,1683305040.0,44.71,3527213246127876953,No,True,False,False
17350,2015,6,22,1683306000.0,55.45,-1288082279022882052,No,True,False,False
17351,2015,6,22,1683306840.0,-78.0,-1288082279022882052,No,True,False,False
17352,2015,6,22,1683307080.0,78.0,-1288082279022882052,No,True,False,False
17353,2015,6,23,1683277800.0,86.91,2027553650310142703,No,True,False,False
17354,2015,6,23,1683290040.0,42.33,4055257078481058705,No,True,False,False
17355,2015,6,25,1683277680.0,151.43,2027553650310142703,No,True,False,False
17356,2015,6,25,1683294480.0,21.81,-86825621511712373,No,True,False,False
17357,2015,6,26,1683279720.0,41.62,5817218446178736267,No,True,False,False
17358,2015,6,26,1683303000.0,3.09,-727612092139916043,No,True,False,False
17359,2015,6,27,1683278340.0,151.22,4060646732831064559,No,True,False,False
17360,2015,6,28,1683278700.0,143.04,5817218446178736267,No,True,False,False
17361,2015,6,28,1683298380.0,35.1,-8129520121141002186,No,True,False,False
17362,2015,6,28,1683315900.0,133.86,1913477460590765860,No,True,False,False
17363,2015,6,30,1683278220.0,186.47,3527213246127876953,No,True,False,False
17364,2015,6,30,1683280260.0,44.51,4060646732831064559,No,True,False,False
17365,2015,6,30,1683301800.0,157.44,-9092677072201095172,No,False,True,False
17366,2015,6,30,1683329100.0,148.89,4241336128694185533,No,False,True,False
17367,2015,7,2,1683277740.0,95.11,1913477460590765860,No,True,False,False
17368,2015,7,2,1683291000.0,165.78,-5071048630191437902,No,True,False,False
17369,2015,7,2,1683327780.0,203.2,-8338381919281017248,No,False,True,False
17370,2015,7,3,1683303660.0,146.59,-5071048630191437902,No,True,False,False
17371,2015,7,4,1683290760.0,133.44,-9092677072201095172,No,False,True,False
17372,2015,7,6,1683276360.0,122.2,1913477460590765860,No,True,False,False
17373,2015,7,6,1683276720.0,128.22,1913477460590765860,No,True,False,False
17374,2015,7,6,1683329220.0,65.9,-1605794445852049456,No,True,False,False
17375,2015,7,7,1683279900.0,46.29,-727612092139916043,No,True,False,False
17376,2015,7,7,1683280260.0,114.19,4060646732831064559,No,True,False,False
17377,2015,7,8,1683278940.0,133.93,2027553650310142703,No,True,False,False
17378,2015,7,8,1683280320.0,24.33,4060646732831064559,No,True,False,False
17379,2015,7,9,1683277500.0,124.33,-245178307025547046,No,True,False,False
17380,2015,7,10,1683276000.0,150.27,-34551508091458520,No,True,False,False
17381,2015,7,10,1683279540.0,39.1,-34551508091458520,No,True,False,False
17382,2015,7,11,1683277380.0,16.22,-727612092139916043,No,True,False,False
17383,2015,7,11,1683280320.0,44.2,-5475680618560174533,No,True,False,False
17384,2015,7,11,1683285420.0,37.61,4060646732831064559,No,True,False,False
17385,2015,7,12,1683277620.0,111.08,5817218446178736267,No,True,False,False
17386,2015,7,12,1683279420.0,35.28,-34551508091458520,No,True,False,False
17387,2015,7,12,1683281760.0,127.7,1913477460590765860,No,True,False,False
17388,2015,7,13,1683277500.0,133.58,-34551508091458520,No,True,False,False
17389,2015,7,13,1683279840.0,36.93,5817218446178736267,No,True,False,False
17390,2015,7,15,1683277680.0,153.68,1913477460590765860,No,True,False,False
17391,2015,7,16,1683277860.0,107.58,-727612092139916043,No,True,False,False
17392,2015,7,16,1683303060.0,147.43,7945328079774550558,No,True,False,False
17393,2015,7,17,1683277680.0,141.51,2027553650310142703,No,True,False,False
17394,2015,7,17,1683328740.0,193.31,4241336128694185533,No,False,True,False
17395,2015,7,18,1683276840.0,139.37,3527213246127876953,No,True,False,False
17396,2015,7,18,1683290460.0,56.09,4055257078481058705,No,True,False,False
17397,2015,7,19,1683277800.0,121.99,-727612092139916043,No,True,False,False
17398,2015,7,19,1683277980.0,121.06,-727612092139916043,No,True,False,False
17399,2015,7,20,1683280620.0,38.19,5817218446178736267,No,True,False,False
17400,2015,7,21,1683278460.0,136.82,-245178307025547046,No,True,False,False
17401,2015,7,21,1683279660.0,93.04,-34551508091458520,No,True,False,False
17402,2015,7,21,1683293580.0,72.37,3952145593743244256,No,True,False,False
17403,2015,7,21,1683330780.0,41.25,-9092677072201095172,No,False,True,False
17404,2015,7,22,1683328560.0,43.8,-5023497618971072366,No,True,False,False
17405,2015,7,25,1683279780.0,33.68,-5475680618560174533,No,True,False,False
17406,2015,7,26,1683317640.0,33.26,838425044734233142,No,True,False,False
17407,2015,7,27,1683278400.0,74.13,4060646732831064559,No,True,False,False
17408,2015,7,27,1683291000.0,149.63,-9092677072201095172,No,False,True,False
17409,2015,7,28,1683282480.0,44.08,-34551508091458520,No,True,False,False
17410,2015,7,29,1683278100.0,157.25,5817218446178736267,No,True,False,False
17411,2015,7,29,1683302520.0,11.5,-1605794445852049456,No,True,False,False
17412,2015,7,30,1683277200.0,448.0,-112121233619748226,No,True,False,False
17413,2015,7,30,1683279960.0,40.14,4060646732831064559,No,True,False,False
17414,2015,7,30,1683328800.0,82.98,5205099864768539121,No,True,False,False
17415,2015,7,31,1683315720.0,105.93,1913477460590765860,No,True,False,False
17416,2015,7,31,1683325920.0,46.23,5205099864768539121,No,True,False,False
17417,2015,8,1,1683328440.0,84.59,5205099864768539121,No,True,False,False
17418,2015,8,2,1683277560.0,185.55,2027553650310142703,No,True,False,False
17419,2015,8,2,1683279540.0,38.56,2021711124810092453,No,True,False,False
17420,2015,8,2,1683327360.0,74.55,5205099864768539121,No,True,False,False
17421,2015,8,2,1683328200.0,59.75,792585973704216220,No,True,False,False
17422,2015,8,3,1683333480.0,29.51,-3739862438923451178,No,True,False,False
17423,2015,8,4,1683278760.0,122.28,-5467922351692495955,No,True,False,False
17424,2015,8,6,1683328380.0,129.5,4241336128694185533,No,False,True,False
17425,2015,8,6,1683328860.0,79.77,-4500542936415012428,No,True,False,False
17426,2015,8,8,1683278340.0,126.18,1913477460590765860,No,True,False,False
17427,2015,8,11,1683328020.0,185.46,838425044734233142,No,True,False,False
17428,2015,8,11,1683328080.0,69.48,-4500542936415012428,No,True,False,False
17429,2015,8,11,1683328620.0,121.25,838425044734233142,No,True,False,False
17430,2015,8,12,1683270120.0,145.2,-112121233619748226,No,True,False,False
17431,2015,8,12,1683270300.0,-448.0,-112121233619748226,No,True,False,False
17432,2015,8,12,1683278160.0,161.57,-245178307025547046,No,True,False,False
17433,2015,8,13,1683278040.0,146.11,-5467922351692495955,No,True,False,False
17434,2015,8,13,1683303600.0,10.29,-4500542936415012428,No,True,False,False
17435,2015,8,15,1683278700.0,140.36,4060646732831064559,No,True,False,False
17436,2015,8,17,1683277680.0,122.23,5817218446178736267,No,True,False,False
17437,2015,8,17,1683277680.0,151.32,5817218446178736267,No,True,False,False
17438,2015,8,18,1683278640.0,119.06,2027553650310142703,No,True,False,False
17439,2015,8,19,1683278580.0,160.69,-245178307025547046,No,True,False,False
17440,2015,8,20,1683280080.0,147.77,1913477460590765860,No,True,False,False
17441,2015,8,21,1683277860.0,129.51,2027553650310142703,No,True,False,False
17442,2015,8,21,1683289440.0,57.23,4055257078481058705,No,True,False,False
17443,2015,8,23,1683277560.0,162.68,1913477460590765860,No,True,False,False
17444,2015,8,23,1683295080.0,25.77,-86825621511712373,No,True,False,False
17445,2015,8,24,1683280200.0,40.23,4060646732831064559,No,True,False,False
17446,2015,8,25,1683274140.0,115.3,3527213246127876953,No,True,False,False
17447,2015,8,25,1683280740.0,45.11,-727612092139916043,No,True,False,False
17448,2015,8,26,1683277860.0,194.04,5817218446178736267,No,True,False,False
17449,2015,8,26,1683280200.0,37.8,-727612092139916043,No,True,False,False
17450,2015,8,26,1683304080.0,11.0,2027553650310142703,No,True,False,False
17451,2015,8,28,1683302820.0,12.92,-5023497618971072366,No,True,False,False
17452,2015,8,29,1683277620.0,160.58,1913477460590765860,No,True,False,False
17453,2015,8,29,1683279300.0,32.15,4060646732831064559,No,True,False,False
17454,2015,8,29,1683290820.0,133.62,7945328079774550558,No,True,False,False
17455,2015,8,30,1683278400.0,85.11,4060646732831064559,No,True,False,False
17456,2015,8,30,1683280080.0,44.77,4060646732831064559,No,True,False,False
17457,2015,8,31,1683278820.0,170.06,1913477460590765860,No,True,False,False
17458,2015,9,1,1683275760.0,82.87,2027553650310142703,No,True,False,False
17459,2015,9,3,1683278880.0,134.13,2027553650310142703,No,True,False,False
17460,2015,9,3,1683280380.0,148.98,3527213246127876953,No,True,False,False
17461,2015,9,4,1683280380.0,39.48,-34551508091458520,No,True,False,False
17462,2015,9,4,1683286260.0,48.25,7272219750676920057,No,False,True,False
17463,2015,9,5,1683278160.0,140.78,1913477460590765860,No,True,False,False
17464,2015,9,5,1683279000.0,168.85,3637940915881900550,No,True,False,False
17465,2015,9,5,1683328920.0,70.74,-5023497618971072366,No,True,False,False
17466,2015,9,6,1683278760.0,156.12,-727612092139916043,No,True,False,False
17467,2015,9,8,1683302700.0,82.0,2027553650310142703,No,True,False,False
17468,2015,9,8,1683303780.0,64.06,2027553650310142703,No,True,False,False
17469,2015,9,8,1683304140.0,-82.0,2027553650310142703,No,True,False,False
17470,2015,9,9,1683290580.0,47.19,3952145593743244256,No,True,False,False
17471,2015,9,9,1683302760.0,-89.0,-1288082279022882052,No,True,False,False
17472,2015,9,9,1683302880.0,58.86,-1288082279022882052,No,True,False,False
17473,2015,9,9,1683303900.0,89.0,-1288082279022882052,No,True,False,False
17474,2015,9,9,1683341640.0,170.0,4552887027432897467,No,True,False,False
17475,2015,9,10,1683313440.0,162.76,4796006601552743675,No,False,True,False
17476,2015,9,11,1683280140.0,49.37,-5467922351692495955,No,True,False,False
17477,2015,9,11,1683325140.0,171.69,4552887027432897467,No,True,False,False
17478,2015,9,11,1683325500.0,-170.0,4552887027432897467,No,True,False,False
17479,2015,9,12,1683284760.0,91.45,3527213246127876953,No,True,False,False
17480,2015,9,13,1683278400.0,183.06,4060646732831064559,No,True,False,False
17481,2015,9,15,1683275160.0,940.33,-6796080605569913348,No,False,True,False
17482,2015,9,15,1683278940.0,132.15,2027553650310142703,No,True,False,False
17483,2015,9,15,1683280140.0,100.0,-4282466774399734331,No,True,False,False
17484,2015,9,15,1683327840.0,80.54,-1605794445852049456,No,True,False,False
17485,2015,9,15,1683331680.0,162.67,1150786117133041713,No,True,False,False
17486,2015,9,16,1683278940.0,99.77,4060646732831064559,No,True,False,False
17487,2015,9,18,1683276420.0,120.02,-34551508091458520,No,True,False,False
17488,2015,9,18,1683278340.0,98.82,-34551508091458520,No,True,False,False
17489,2015,9,19,1683277680.0,154.39,4060646732831064559,No,True,False,False
17490,2015,9,20,1683339180.0,266.0,7501849281341469857,No,False,True,False
17491,2015,9,21,1683327780.0,73.0,7911967984720722416,No,True,False,False
17492,2015,9,23,1683311400.0,-266.0,7501849281341469857,No,False,True,False
17493,2015,9,23,1683311940.0,173.98,7501849281341469857,No,False,True,False
17494,2015,9,25,1683278040.0,88.36,2027553650310142703,No,True,False,False
17495,2015,9,26,1683277200.0,145.51,1913477460590765860,No,True,False,False
17496,2015,9,26,1683304080.0,12.11,4060646732831064559,No,True,False,False
17497,2015,9,26,1683329160.0,173.28,838425044734233142,No,True,False,False
17498,2015,9,28,1683277560.0,39.0,-5475680618560174533,No,True,False,False
17499,2015,9,28,1683278820.0,80.88,4060646732831064559,No,True,False,False
17500,2015,9,29,1683274140.0,117.64,3527213246127876953,No,True,False,False
17501,2015,9,29,1683274800.0,118.58,3527213246127876953,No,True,False,False
17502,2015,9,29,1683278700.0,120.96,2027553650310142703,No,True,False,False
17503,2015,9,29,1683278820.0,122.09,2027553650310142703,No,True,False,False
17504,2015,9,29,1683291060.0,45.1,3952145593743244256,No,True,False,False
17505,2015,9,30,1683277380.0,149.56,-7421093378627544099,No,False,True,False
17506,2015,9,30,1683279240.0,33.26,-727612092139916043,No,True,False,False
17507,2015,9,30,1683303300.0,14.13,97032797689821735,No,True,False,False
17508,2015,10,1,1683306300.0,3.12,2027553650310142703,No,True,False,False
17509,2015,10,4,1683277260.0,110.19,4060646732831064559,No,True,False,False
17510,2015,10,5,1683277440.0,143.29,1913477460590765860,No,True,False,False
17511,2015,10,5,1683277800.0,180.0,-4282466774399734331,No,True,False,False
17512,2015,10,6,1683277200.0,94.08,3527213246127876953,No,True,False,False
17513,2015,10,6,1683279780.0,130.22,-34551508091458520,No,True,False,False
17514,2015,10,6,1683295380.0,37.91,-4752064311331295725,No,True,False,False
17515,2015,10,6,1683300660.0,88.0,-1288082279022882052,No,True,False,False
17516,2015,10,6,1683300900.0,-88.0,-1288082279022882052,No,True,False,False
17517,2015,10,6,1683301260.0,61.08,-1288082279022882052,No,True,False,False
17518,2015,10,8,1683277260.0,148.26,4060646732831064559,No,True,False,False
17519,2015,10,8,1683279060.0,49.92,5817218446178736267,No,True,False,False
17520,2015,10,8,1683291420.0,143.88,7945328079774550558,No,True,False,False
17521,2015,10,8,1683308760.0,107.94,1913477460590765860,No,True,False,False
17522,2015,10,10,1683302520.0,113.79,-9092677072201095172,No,False,True,False
17523,2015,10,11,1683278160.0,160.0,-4282466774399734331,No,True,False,False
17524,2015,10,11,1683279660.0,19.51,5817218446178736267,No,True,False,False
17525,2015,10,13,1683278040.0,88.32,3527213246127876953,No,True,False,False
17526,2015,10,13,1683291120.0,62.62,-3345936507911876459,No,True,False,False
17527,2015,10,13,1683328140.0,78.98,-4500542936415012428,No,True,False,False
17528,2015,10,15,1683328740.0,95.76,-4500542936415012428,No,True,False,False
17529,2015,10,16,1683278400.0,155.11,2027553650310142703,No,True,False,False
17530,2015,10,16,1683279060.0,137.99,4060646732831064559,No,True,False,False
17531,2015,10,16,1683281400.0,102.91,4060646732831064559,No,True,False,False
17532,2015,10,17,1683278460.0,100.34,1913477460590765860,No,True,False,False
17533,2015,10,17,1683279000.0,35.73,4060646732831064559,No,True,False,False
17534,2015,10,17,1683328140.0,96.16,-5023497618971072366,No,True,False,False
17535,2015,10,18,1683280320.0,88.5,1913477460590765860,No,True,False,False
17536,2015,10,19,1683277980.0,110.94,2027553650310142703,No,True,False,False
17537,2015,10,19,1683289980.0,70.07,3952145593743244256,No,True,False,False
17538,2015,10,20,1683279240.0,40.77,-34551508091458520,No,True,False,False
17539,2015,10,21,1683275520.0,150.75,3527213246127876953,No,True,False,False
17540,2015,10,23,1683276780.0,56.91,3527213246127876953,No,True,False,False
17541,2015,10,23,1683278580.0,133.71,5817218446178736267,No,True,False,False
17542,2015,10,23,1683279780.0,174.21,4060646732831064559,No,True,False,False
17543,2015,10,23,1683329100.0,62.19,-4500542936415012428,No,True,False,False
17544,2015,10,25,1683277200.0,145.81,1913477460590765860,No,True,False,False
17545,2015,10,25,1683280140.0,151.24,4060646732831064559,No,True,False,False
17546,2015,10,25,1683280140.0,42.46,4060646732831064559,No,True,False,False
17547,2015,10,29,1683277200.0,115.58,-727612092139916043,No,True,False,False
17548,2015,10,29,1683304080.0,67.56,-727612092139916043,No,True,False,False
17549,2015,10,30,1683277680.0,113.75,-245178307025547046,No,True,False,False
17550,2015,10,30,1683280080.0,166.56,-34551508091458520,No,True,False,False
17551,2015,10,31,1683278940.0,108.2,2027553650310142703,No,True,False,False
17552,2015,11,1,1683280320.0,108.79,4060646732831064559,No,True,False,False
17553,2015,11,3,1683290880.0,40.0,3952145593743244256,No,True,False,False
17554,2015,11,4,1683278760.0,173.68,1913477460590765860,No,True,False,False
17555,2015,11,5,1683278040.0,126.35,3527213246127876953,No,True,False,False
17556,2015,11,5,1683297720.0,25.7,-7421093378627544099,No,False,True,False
17557,2015,11,6,1683277620.0,151.48,-34551508091458520,No,True,False,False
17558,2015,11,7,1683279540.0,130.39,1913477460590765860,No,True,False,False
17559,2015,11,8,1683277920.0,140.05,-7421093378627544099,No,False,True,False
17560,2015,11,10,1683280680.0,45.04,-5475680618560174533,No,True,False,False
17561,2015,11,12,1683306480.0,75.92,-5904116920141006298,No,True,False,False
17562,2015,11,13,1683277200.0,120.29,-34551508091458520,No,True,False,False
17563,2015,11,13,1683279540.0,71.8,-245178307025547046,No,True,False,False
17564,2015,11,13,1683329160.0,66.67,-4500542936415012428,No,True,False,False
17565,2015,11,14,1683297240.0,40.04,3527213246127876953,No,True,False,False
17566,2015,11,15,1683281460.0,144.47,-245178307025547046,No,True,False,False
17567,2015,11,16,1683328560.0,208.88,4241336128694185533,No,False,True,False
17568,2015,11,17,1683277560.0,131.75,3527213246127876953,No,True,False,False
17569,2015,11,18,1683288180.0,58.81,3952145593743244256,No,True,False,False
17570,2015,11,18,1683326040.0,553.77,-811651038065591449,No,True,False,False
17571,2015,11,19,1683319020.0,6.92,6455213054093379528,No,False,True,False
