Amount,Use Chip,MCC,Has Chip,Merchant Latitude,Merchant Longitude,Month,Day of Week,Day,Hour,Distance to Merchant,Latitude,Longitude,Age,Is Fraud
1.28,0.0,5499.0,1.0,31.6631,-106.1401,9.0,5.0,14.0,7.0,1.732015333232423,31.65,-106.15,60.0,0.0
0.76,0.0,5499.0,1.0,31.6631,-106.1401,8.0,6.0,11.0,7.0,1.732015333232423,31.65,-106.15,60.0,0.0
53.02,0.0,7995.0,1.0,31.6631,-106.1401,7.0,3.0,4.0,19.0,1.732015333232423,31.65,-106.15,60.0,0.0
-100.0,0.0,5499.0,1.0,31.6631,-106.1401,7.0,3.0,4.0,16.0,1.732015333232423,31.65,-106.15,60.0,0.0
52.4,0.0,5411.0,1.0,31.6631,-106.1401,6.0,5.0,8.0,16.0,1.732015333232423,31.65,-106.15,60.0,0.0
18.29,0.0,5499.0,1.0,31.6631,-106.1401,5.0,3.0,2.0,16.0,1.732015333232423,31.65,-106.15,60.0,0.0
26.71,2.0,5541.0,1.0,31.6631,-106.1401,4.0,0.0,29.0,16.0,1.732015333232423,31.65,-106.15,60.0,0.0
33.47,0.0,5300.0,1.0,31.6631,-106.1401,4.0,5.0,20.0,23.0,1.732015333232423,31.65,-106.15,60.0,0.0
1.03,0.0,5499.0,1.0,31.6631,-106.1401,4.0,4.0,19.0,7.0,1.732015333232423,31.65,-106.15,60.0,0.0
1.01,0.0,5499.0,1.0,31.6631,-106.1401,3.0,5.0,23.0,6.0,1.732015333232423,31.65,-106.15,60.0,0.0
98.51,1.0,4814.0,1.0,37.42488662030914,-91.83121755030102,3.0,1.0,19.0,4.0,1458.1234920357242,31.65,-106.15,60.0,0.0
-457.0,0.0,3771.0,1.0,42.2422,-83.1807,2.0,4.0,15.0,16.0,2345.493793404461,31.65,-106.15,60.0,0.0
49.92,0.0,7802.0,1.0,34.1243,-118.0515,2.0,0.0,11.0,18.0,1144.0910735216123,31.65,-106.15,60.0,0.0
58.72,0.0,5300.0,1.0,31.6631,-106.1401,1.0,1.0,22.0,16.0,1.732015333232423,31.65,-106.15,60.0,0.0
56.59,2.0,5300.0,0.0,31.6631,-106.1401,1.0,0.0,21.0,16.0,1.732015333232423,31.65,-106.15,60.0,0.0
4.35,0.0,5814.0,1.0,42.8499,-73.7851,1.0,3.0,9.0,6.0,1805.7181685583043,38.9,-94.68,52.0,0.0
40.95,1.0,4121.0,0.0,37.42488662030914,-91.83121755030102,11.0,4.0,1.0,6.0,298.198998858789,38.9,-94.68,51.0,0.0
80.17,0.0,7230.0,1.0,38.9917,-94.6336,10.0,1.0,1.0,16.0,10.957734957339955,38.9,-94.68,51.0,0.0
23.33,0.0,5813.0,1.0,38.9917,-94.6336,8.0,6.0,18.0,1.0,10.957734957339955,38.9,-94.68,51.0,0.0
56.96,0.0,4121.0,1.0,38.9917,-94.6336,8.0,4.0,2.0,6.0,10.957734957339955,38.9,-94.68,51.0,0.0
27.4,2.0,5310.0,0.0,38.9917,-94.6336,8.0,3.0,1.0,9.0,10.957734957339955,38.9,-94.68,51.0,0.0
4.74,2.0,5411.0,0.0,39.0417,-94.7202,7.0,4.0,26.0,6.0,16.135035012133347,38.9,-94.68,51.0,0.0
61.87,0.0,5311.0,1.0,39.0421,-95.6449,7.0,6.0,14.0,9.0,84.89851814664631,38.9,-94.68,51.0,0.0
8.66,0.0,5499.0,1.0,38.9917,-94.6336,5.0,1.0,28.0,8.0,10.957734957339955,38.9,-94.68,51.0,0.0
43.97,0.0,4121.0,1.0,38.9917,-94.6336,5.0,2.0,1.0,6.0,10.957734957339955,38.9,-94.68,51.0,0.0
40.27,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,4.0,4.0,26.0,6.0,298.198998858789,38.9,-94.68,51.0,0.0
65.45,0.0,5813.0,1.0,38.9917,-94.6336,3.0,1.0,26.0,1.0,10.957734957339955,38.9,-94.68,51.0,0.0
4.87,0.0,5411.0,1.0,38.9917,-94.6336,2.0,3.0,21.0,6.0,10.957734957339955,38.9,-94.68,51.0,0.0
93.51,0.0,5300.0,1.0,42.2422,-83.1807,2.0,3.0,27.0,10.0,7.915045795659805,42.31,-83.21,22.0,0.0
-87.0,0.0,5541.0,1.0,42.3349,-83.1801,2.0,1.0,25.0,16.0,3.702529088362866,42.31,-83.21,22.0,0.0
26.71,0.0,5499.0,1.0,42.3349,-83.1801,1.0,4.0,31.0,16.0,3.702529088362866,42.31,-83.21,22.0,0.0
32.24,0.0,5499.0,1.0,42.3349,-83.1801,1.0,3.0,23.0,15.0,3.702529088362866,42.31,-83.21,22.0,0.0
13.1,0.0,5411.0,1.0,41.8131,-73.1156,2.0,0.0,17.0,14.0,1.914238610307282,41.83,-73.12,51.0,0.0
113.24,0.0,5411.0,1.0,41.8131,-73.1156,2.0,6.0,16.0,14.0,1.914238610307282,41.83,-73.12,51.0,0.0
31.42,0.0,5411.0,1.0,41.8131,-73.1156,1.0,4.0,31.0,11.0,1.914238610307282,41.83,-73.12,51.0,0.0
82.1,0.0,5310.0,1.0,41.8131,-73.1156,1.0,3.0,9.0,10.0,1.914238610307282,41.83,-73.12,51.0,0.0
28.95,0.0,7210.0,1.0,41.8131,-73.1156,1.0,4.0,3.0,6.0,1.914238610307282,41.83,-73.12,51.0,0.0
105.48,0.0,5411.0,1.0,41.8131,-73.1156,9.0,4.0,27.0,14.0,1.914238610307282,41.83,-73.12,50.0,0.0
45.39,0.0,5411.0,1.0,41.8131,-73.1156,9.0,6.0,1.0,11.0,1.914238610307282,41.83,-73.12,50.0,0.0
40.22,0.0,5311.0,1.0,40.7279,-74.2656,6.0,1.0,25.0,11.0,155.50328851722875,41.83,-73.12,50.0,0.0
1.98,0.0,5499.0,1.0,41.3813,-73.4008,6.0,4.0,14.0,8.0,55.085330098144354,41.83,-73.12,50.0,0.0
60.0,0.0,4829.0,1.0,41.3917,-73.4532,3.0,6.0,17.0,14.0,56.05909338578299,41.83,-73.12,50.0,0.0
40.88,0.0,5541.0,1.0,41.8131,-73.1156,3.0,5.0,2.0,18.0,1.914238610307282,41.83,-73.12,50.0,0.0
46.5,0.0,5311.0,1.0,41.8131,-73.1156,1.0,3.0,17.0,11.0,1.914238610307282,41.83,-73.12,50.0,0.0
60.29,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,1.0,1.0,14.0,14.0,1849.857347112256,43.3,-71.33,42.0,0.0
71.33,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,11.0,0.0,25.0,14.0,1849.857347112256,43.3,-71.33,41.0,0.0
74.85,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,10.0,2.0,2.0,14.0,1849.857347112256,43.3,-71.33,41.0,0.0
96.28,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,9.0,5.0,7.0,14.0,1849.857347112256,43.3,-71.33,41.0,0.0
63.33,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,8.0,5.0,24.0,14.0,1849.857347112256,43.3,-71.33,41.0,0.0
8.97,0.0,5541.0,1.0,32.7153,-117.1573,8.0,1.0,20.0,10.0,4127.883509752325,43.3,-71.33,41.0,0.0
11.35,0.0,5814.0,1.0,43.8044,-71.848,8.0,0.0,12.0,10.0,69.91631461712834,43.3,-71.33,41.0,0.0
11.18,0.0,5812.0,1.0,43.2185,-71.5277,7.0,0.0,1.0,10.0,18.39650219889368,43.3,-71.33,41.0,0.0
36.8,0.0,7230.0,1.0,43.2874,-71.333,3.0,5.0,23.0,22.0,1.4219386465209545,43.3,-71.33,41.0,0.0
35.09,0.0,5311.0,1.0,33.4936,-111.9167,2.0,3.0,13.0,10.0,13.354361619420668,33.38,-111.87,36.0,0.0
20.2,1.0,5311.0,0.0,37.42488662030914,-91.83121755030102,2.0,3.0,6.0,8.0,1867.121450565236,33.38,-111.87,36.0,0.0
-84.0,0.0,5541.0,1.0,33.3851,-111.8724,11.0,4.0,1.0,7.0,0.6093052290937054,33.38,-111.87,35.0,0.0
1.08,2.0,5499.0,0.0,33.3992,-111.7896,9.0,4.0,6.0,15.0,7.763802905506338,33.38,-111.87,35.0,0.0
1.16,2.0,5411.0,0.0,33.3851,-111.8724,9.0,0.0,2.0,12.0,0.6093052290937054,33.38,-111.87,35.0,0.0
45.33,0.0,5812.0,1.0,36.0104,-115.2073,8.0,0.0,12.0,20.0,422.6004083478003,33.38,-111.87,35.0,0.0
1.26,0.0,5499.0,1.0,33.3992,-111.7896,4.0,4.0,19.0,15.0,7.763802905506338,33.38,-111.87,35.0,0.0
0.9,0.0,5499.0,1.0,33.3992,-111.7896,2.0,4.0,8.0,15.0,7.763802905506338,33.38,-111.87,35.0,0.0
18.26,0.0,7538.0,1.0,33.3992,-111.7896,2.0,4.0,1.0,14.0,7.763802905506338,33.38,-111.87,35.0,0.0
1.59,0.0,5499.0,1.0,33.3992,-111.7896,1.0,3.0,24.0,16.0,7.763802905506338,33.38,-111.87,35.0,0.0
47.55,0.0,5300.0,1.0,38.8148,-82.229,2.0,4.0,14.0,15.0,199.3915909045457,39.77,-84.19,25.0,0.0
1.02,0.0,5310.0,1.0,42.3097,-83.1155,12.0,4.0,27.0,19.0,7.920117673765994,42.38,-83.1,36.0,0.0
32.84,0.0,5411.0,1.0,42.3376,-83.1303,11.0,1.0,26.0,21.0,5.331639345317782,42.38,-83.1,36.0,0.0
32.61,0.0,5812.0,1.0,42.3097,-83.1155,9.0,0.0,30.0,19.0,7.920117673765994,42.38,-83.1,36.0,0.0
1.14,0.0,5310.0,1.0,42.3097,-83.1155,9.0,2.0,11.0,18.0,7.920117673765994,42.38,-83.1,36.0,0.0
100.0,0.0,4829.0,1.0,42.426,-83.15,5.0,1.0,28.0,23.0,6.558766619861902,42.38,-83.1,36.0,0.0
30.23,0.0,5411.0,1.0,40.5537,-77.6255,2.0,5.0,1.0,20.0,62.65065063938058,40.23,-77.02,50.0,0.0
40.0,0.0,4829.0,1.0,40.2122,-77.0265,11.0,3.0,7.0,21.0,2.054768660273774,40.23,-77.02,49.0,0.0
26.89,0.0,5211.0,1.0,40.3606,-76.6713,10.0,3.0,24.0,11.0,32.946626513114474,40.23,-77.02,49.0,0.0
10.22,0.0,5541.0,1.0,40.3606,-76.6713,10.0,2.0,23.0,8.0,32.946626513114474,40.23,-77.02,49.0,0.0
-72.0,0.0,5499.0,1.0,40.476,-76.894,10.0,5.0,12.0,8.0,29.36387157597143,40.23,-77.02,49.0,0.0
41.22,1.0,5311.0,1.0,37.42488662030914,-91.83121755030102,9.0,3.0,12.0,21.0,1318.656097364901,40.23,-77.02,49.0,0.0
39.22,0.0,5211.0,1.0,40.2469,-76.9001,8.0,6.0,18.0,21.0,10.34939556624221,40.23,-77.02,49.0,0.0
40.0,0.0,4829.0,1.0,40.2122,-77.0265,8.0,0.0,5.0,21.0,2.054768660273774,40.23,-77.02,49.0,0.0
105.12,0.0,4814.0,1.0,40.2782,-76.7094,3.0,2.0,6.0,5.0,26.89763888640333,40.23,-77.02,49.0,0.0
13.62,2.0,5411.0,1.0,43.0871,-75.2315,2.0,0.0,10.0,11.0,1.439576308250033,43.1,-75.23,62.0,0.0
82.18,1.0,4899.0,1.0,37.42488662030914,-91.83121755030102,1.0,3.0,2.0,12.0,1539.9880197113753,43.1,-75.23,62.0,0.0
80.0,0.0,5541.0,1.0,43.0871,-75.2315,12.0,4.0,20.0,14.0,1.439576308250033,43.1,-75.23,61.0,0.0
10.25,0.0,5411.0,1.0,43.0871,-75.2315,11.0,4.0,15.0,11.0,1.439576308250033,43.1,-75.23,61.0,0.0
28.58,0.0,5310.0,1.0,37.42488662030914,-91.83121755030102,10.0,4.0,25.0,14.0,1539.9880197113753,43.1,-75.23,61.0,1.0
12.48,0.0,5311.0,1.0,37.42488662030914,-91.83121755030102,10.0,3.0,24.0,17.0,1539.9880197113753,43.1,-75.23,61.0,1.0
2.73,0.0,5651.0,1.0,37.42488662030914,-91.83121755030102,10.0,1.0,22.0,17.0,1539.9880197113753,43.1,-75.23,61.0,1.0
62.06,0.0,4111.0,1.0,40.818,-72.6699,10.0,1.0,8.0,13.0,330.4169711364416,43.1,-75.23,61.0,0.0
154.86,0.0,4814.0,1.0,44.0069,-76.065,10.0,1.0,8.0,7.0,121.23021744186698,43.1,-75.23,61.0,0.0
21.12,0.0,7832.0,1.0,43.1067,-75.2314,6.0,2.0,19.0,16.0,0.7536263045240845,43.1,-75.23,61.0,0.0
4.0,0.0,5411.0,1.0,43.0871,-75.2315,5.0,3.0,30.0,12.0,1.439576308250033,43.1,-75.23,61.0,0.0
100.0,2.0,4829.0,1.0,42.0811,-75.8977,5.0,2.0,15.0,11.0,125.7914510646051,43.1,-75.23,61.0,0.0
11.12,0.0,8099.0,1.0,43.0871,-75.2315,2.0,4.0,15.0,11.0,1.439576308250033,43.1,-75.23,61.0,0.0
17.96,1.0,4784.0,1.0,37.42488662030914,-91.83121755030102,2.0,0.0,4.0,17.0,1539.9880197113753,43.1,-75.23,61.0,0.0
112.82,0.0,5812.0,1.0,40.7952,-74.4873,2.0,5.0,1.0,19.0,1.5669564170857906,40.79,-74.47,45.0,0.0
92.37,0.0,5541.0,1.0,40.7004,-74.4023,1.0,4.0,10.0,7.0,11.4799860889924,40.79,-74.47,45.0,0.0
99.0,0.0,5541.0,1.0,40.7004,-74.4023,10.0,3.0,24.0,7.0,11.4799860889924,40.79,-74.47,44.0,0.0
176.63,1.0,4814.0,1.0,37.42488662030914,-91.83121755030102,7.0,1.0,16.0,15.0,1541.1625296448494,40.79,-74.47,44.0,0.0
136.59,0.0,5814.0,1.0,29.6643,-98.3118,6.0,3.0,27.0,19.0,2482.0616713615245,40.79,-74.47,44.0,0.0
58.94,0.0,5813.0,1.0,40.7952,-74.4873,5.0,3.0,30.0,16.0,1.5669564170857906,40.79,-74.47,44.0,0.0
167.57,0.0,5651.0,1.0,40.7952,-74.4873,4.0,1.0,16.0,12.0,1.5669564170857906,40.79,-74.47,44.0,0.0
102.96,2.0,5812.0,1.0,40.7952,-74.4873,4.0,1.0,2.0,19.0,1.5669564170857906,40.79,-74.47,44.0,0.0
223.09,0.0,5912.0,1.0,40.7952,-74.4873,3.0,3.0,21.0,19.0,1.5669564170857906,40.79,-74.47,44.0,0.0
193.65,0.0,5300.0,1.0,40.7952,-74.4873,2.0,0.0,11.0,19.0,1.5669564170857906,40.79,-74.47,44.0,0.0
63.52,0.0,5300.0,1.0,36.1839,-82.9674,7.0,1.0,23.0,5.0,1.702511904344535,36.19,-82.95,28.0,0.0
1.21,0.0,5499.0,1.0,36.081,-83.5673,7.0,2.0,17.0,14.0,56.74524401812077,36.19,-82.95,28.0,0.0
6.08,0.0,5812.0,1.0,36.1839,-82.9674,7.0,0.0,15.0,14.0,1.702511904344535,36.19,-82.95,28.0,0.0
25.85,0.0,7230.0,1.0,36.1839,-82.9674,4.0,6.0,14.0,13.0,1.702511904344535,36.19,-82.95,28.0,0.0
44.96,0.0,5541.0,1.0,41.8378,-87.7602,2.0,2.0,26.0,7.0,0.8796946294374346,41.84,-87.75,36.0,0.0
30.35,2.0,5912.0,0.0,41.8378,-87.7602,1.0,2.0,8.0,7.0,0.8796946294374346,41.84,-87.75,36.0,0.0
44.62,0.0,5912.0,1.0,43.1146,-79.0378,11.0,4.0,22.0,7.0,728.0605789755002,41.84,-87.75,35.0,0.0
25.66,0.0,7832.0,1.0,41.1166,-87.8696,9.0,4.0,27.0,22.0,81.053114478655,41.84,-87.75,35.0,0.0
61.04,0.0,5813.0,1.0,37.42488662030914,-91.83121755030102,9.0,3.0,5.0,15.0,602.467387266928,41.84,-87.75,35.0,1.0
5.99,0.0,5311.0,1.0,37.42488662030914,-91.83121755030102,9.0,1.0,3.0,12.0,602.467387266928,41.84,-87.75,35.0,1.0
320.2,0.0,3504.0,1.0,37.42488662030914,-91.83121755030102,9.0,0.0,2.0,13.0,602.467387266928,41.84,-87.75,35.0,1.0
443.88,0.0,5311.0,1.0,37.42488662030914,-91.83121755030102,8.0,5.0,31.0,19.0,602.467387266928,41.84,-87.75,35.0,1.0
174.0,0.0,3504.0,1.0,37.42488662030914,-91.83121755030102,8.0,4.0,30.0,16.0,602.467387266928,41.84,-87.75,35.0,1.0
449.0,0.0,3504.0,1.0,37.42488662030914,-91.83121755030102,8.0,4.0,30.0,16.0,602.467387266928,41.84,-87.75,35.0,1.0
2.8,0.0,3504.0,1.0,37.42488662030914,-91.83121755030102,8.0,4.0,30.0,16.0,602.467387266928,41.84,-87.75,35.0,1.0
23.71,0.0,5094.0,1.0,37.42488662030914,-91.83121755030102,8.0,1.0,27.0,16.0,602.467387266928,41.84,-87.75,35.0,1.0
16.63,0.0,5311.0,1.0,37.42488662030914,-91.83121755030102,8.0,1.0,27.0,13.0,602.467387266928,41.84,-87.75,35.0,1.0
40.21,0.0,5912.0,1.0,41.8378,-87.7602,8.0,2.0,21.0,7.0,0.8796946294374346,41.84,-87.75,35.0,0.0
22.79,0.0,5211.0,1.0,41.8378,-87.7602,7.0,5.0,6.0,14.0,0.8796946294374346,41.84,-87.75,35.0,0.0
28.79,1.0,5311.0,1.0,37.42488662030914,-91.83121755030102,4.0,5.0,13.0,7.0,602.467387266928,41.84,-87.75,35.0,0.0
8.31,0.0,5912.0,1.0,41.8378,-87.7602,2.0,4.0,22.0,17.0,0.8796946294374346,41.84,-87.75,35.0,0.0
1.21,0.0,5499.0,1.0,39.6045,-75.9538,2.0,3.0,27.0,5.0,1017.8745587494492,41.83,-87.68,52.0,0.0
6.73,1.0,4121.0,0.0,37.42488662030914,-91.83121755030102,12.0,0.0,9.0,17.0,605.0734356858985,41.83,-87.68,51.0,0.0
1.37,2.0,5411.0,0.0,41.9699,-87.7603,11.0,4.0,8.0,5.0,16.916344452705612,41.83,-87.68,51.0,0.0
25.63,0.0,5942.0,1.0,41.9399,-87.6528,10.0,5.0,26.0,6.0,12.426038715397866,41.83,-87.68,51.0,0.0
21.89,2.0,5942.0,0.0,41.9399,-87.6528,10.0,3.0,10.0,6.0,12.426038715397866,41.83,-87.68,51.0,0.0
45.65,2.0,7538.0,0.0,41.9699,-87.7603,10.0,1.0,8.0,6.0,16.916344452705612,41.83,-87.68,51.0,0.0
14.19,0.0,4121.0,1.0,41.9699,-87.7603,9.0,4.0,20.0,17.0,16.916344452705612,41.83,-87.68,51.0,0.0
52.25,0.0,7011.0,1.0,37.42488662030914,-91.83121755030102,8.0,1.0,20.0,11.0,605.0734356858985,41.83,-87.68,51.0,1.0
6.23,0.0,5310.0,1.0,37.42488662030914,-91.83121755030102,8.0,4.0,16.0,15.0,605.0734356858985,41.83,-87.68,51.0,1.0
59.0,0.0,5499.0,1.0,41.9699,-87.7603,8.0,4.0,16.0,13.0,16.916344452705612,41.83,-87.68,51.0,0.0
1.71,0.0,5970.0,1.0,37.42488662030914,-91.83121755030102,8.0,5.0,10.0,15.0,605.0734356858985,41.83,-87.68,51.0,1.0
96.97,0.0,5651.0,1.0,37.42488662030914,-91.83121755030102,8.0,4.0,9.0,18.0,605.0734356858985,41.83,-87.68,51.0,1.0
7.73,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,8.0,5.0,3.0,15.0,605.0734356858985,41.83,-87.68,51.0,0.0
2.96,0.0,5541.0,1.0,41.9699,-87.7603,6.0,4.0,21.0,15.0,16.916344452705612,41.83,-87.68,51.0,0.0
11.11,0.0,4121.0,1.0,41.9699,-87.7603,6.0,2.0,12.0,16.0,16.916344452705612,41.83,-87.68,51.0,0.0
1.3,0.0,5812.0,1.0,41.9699,-87.7603,6.0,2.0,5.0,5.0,16.916344452705612,41.83,-87.68,51.0,0.0
3.07,2.0,5411.0,1.0,41.8093,-87.7052,5.0,4.0,3.0,20.0,3.107867680085353,41.83,-87.68,51.0,0.0
19.77,0.0,5942.0,1.0,41.9399,-87.6528,3.0,0.0,18.0,6.0,12.426038715397866,41.83,-87.68,51.0,0.0
1.32,0.0,5411.0,1.0,41.9699,-87.7603,3.0,5.0,16.0,5.0,16.916344452705612,41.83,-87.68,51.0,0.0
10.99,1.0,4121.0,1.0,37.42488662030914,-91.83121755030102,3.0,2.0,6.0,16.0,605.0734356858985,41.83,-87.68,51.0,0.0
2.74,0.0,5921.0,1.0,41.9699,-87.7603,2.0,2.0,27.0,15.0,16.916344452705612,41.83,-87.68,51.0,0.0
12.16,0.0,5411.0,1.0,41.9699,-87.7603,2.0,0.0,25.0,6.0,16.916344452705612,41.83,-87.68,51.0,0.0
6.89,0.0,4121.0,1.0,41.9699,-87.7603,2.0,3.0,21.0,16.0,16.916344452705612,41.83,-87.68,51.0,0.0
8.64,0.0,4121.0,1.0,41.9699,-87.7603,2.0,4.0,8.0,16.0,16.916344452705612,41.83,-87.68,51.0,0.0
7.09,0.0,5411.0,1.0,33.5497,-101.9187,9.0,2.0,11.0,11.0,5.045603809633722,33.57,-101.87,32.0,0.0
7.58,0.0,5912.0,1.0,33.5466,-101.8871,8.0,0.0,12.0,11.0,3.0464525129493287,33.57,-101.87,32.0,0.0
10.7,0.0,5411.0,1.0,41.9703,-87.7042,6.0,2.0,19.0,12.0,1553.0830101223569,33.57,-101.87,32.0,0.0
51.06,0.0,5311.0,1.0,32.7451,-100.9175,5.0,3.0,23.0,20.0,127.57329762565504,33.57,-101.87,32.0,0.0
287.0,0.0,3504.0,1.0,33.5693,-101.8904,5.0,2.0,1.0,19.0,1.891645710644637,33.57,-101.87,32.0,0.0
7.55,2.0,5921.0,1.0,31.889,-102.3548,1.0,1.0,29.0,11.0,192.34019096707817,33.57,-101.87,32.0,0.0
1.11,0.0,5541.0,1.0,35.3716,-80.53,2.0,4.0,28.0,7.0,6.289508128398222,35.4,-80.59,18.0,0.0
68.4,0.0,7230.0,1.0,39.8457,-75.1943,2.0,0.0,24.0,11.0,1.3110828801186374,39.85,-75.18,62.0,0.0
15.88,0.0,5411.0,1.0,39.8604,-74.6693,2.0,5.0,22.0,12.0,43.60894347974654,39.85,-75.18,62.0,0.0
3.56,0.0,5814.0,1.0,39.8457,-75.1943,2.0,3.0,13.0,2.0,1.3110828801186374,39.85,-75.18,62.0,0.0
58.07,0.0,5621.0,1.0,39.8457,-75.1943,12.0,1.0,24.0,23.0,1.3110828801186374,39.85,-75.18,61.0,0.0
33.43,0.0,5311.0,1.0,39.8051,-74.9255,10.0,6.0,6.0,17.0,22.299116983780984,39.85,-75.18,61.0,0.0
12.97,0.0,5814.0,1.0,39.8457,-75.1943,10.0,1.0,1.0,16.0,1.3110828801186374,39.85,-75.18,61.0,0.0
5.27,0.0,5411.0,1.0,39.8457,-75.1943,9.0,1.0,17.0,2.0,1.3110828801186374,39.85,-75.18,61.0,0.0
59.91,0.0,4814.0,1.0,39.5881,-74.3646,7.0,5.0,27.0,23.0,75.57661568137937,39.85,-75.18,61.0,0.0
32.9,0.0,5812.0,1.0,40.1868,-75.0071,6.0,1.0,11.0,19.0,40.24079443662448,39.85,-75.18,61.0,0.0
49.76,0.0,5300.0,1.0,39.8604,-74.6693,5.0,2.0,29.0,17.0,43.60894347974654,39.85,-75.18,61.0,0.0
5.34,0.0,5411.0,1.0,39.8457,-75.1943,4.0,6.0,7.0,3.0,1.3110828801186374,39.85,-75.18,61.0,0.0
5.25,0.0,5411.0,1.0,39.8604,-74.6693,3.0,0.0,18.0,3.0,43.60894347974654,39.85,-75.18,61.0,0.0
5.11,0.0,5411.0,1.0,39.8457,-75.1943,2.0,1.0,19.0,2.0,1.3110828801186374,39.85,-75.18,61.0,0.0
48.04,0.0,5300.0,1.0,39.8457,-75.1943,2.0,4.0,8.0,8.0,1.3110828801186374,39.85,-75.18,61.0,0.0
2.43,0.0,5812.0,1.0,41.2801,-80.1037,1.0,5.0,11.0,6.0,2.468169178260039,41.27,-80.13,58.0,0.0
12.03,1.0,5311.0,1.0,37.42488662030914,-91.83121755030102,6.0,3.0,6.0,11.0,1092.0740245250418,41.27,-80.13,57.0,0.0
205.29,2.0,7276.0,1.0,41.2801,-80.1037,2.0,4.0,15.0,15.0,2.468169178260039,41.27,-80.13,57.0,0.0
146.37,2.0,5411.0,1.0,27.7549,-82.7208,2.0,2.0,26.0,11.0,7.969683295350975,27.75,-82.64,19.0,0.0
159.55,0.0,5411.0,1.0,38.4797,-121.4438,10.0,6.0,27.0,16.0,5.245724911346228,38.51,-121.49,49.0,0.0
24.66,0.0,5193.0,1.0,38.5091,-121.4935,10.0,2.0,2.0,9.0,0.3205585164866517,38.51,-121.49,49.0,0.0
6.5,0.0,5912.0,1.0,38.5091,-121.4935,9.0,1.0,10.0,15.0,0.3205585164866517,38.51,-121.49,49.0,0.0
130.21,0.0,4111.0,1.0,40.4987,-124.1102,7.0,6.0,21.0,7.0,315.30378158647926,38.51,-121.49,49.0,0.0
104.29,0.0,4111.0,1.0,40.4987,-124.1102,3.0,2.0,13.0,6.0,315.30378158647926,38.51,-121.49,49.0,0.0
79.37,2.0,5541.0,0.0,26.2435,-80.2601,2.0,3.0,20.0,7.0,13.062592756083244,26.23,-80.13,18.0,0.0
5.55,0.0,5812.0,1.0,39.7924,-86.2875,2.0,6.0,9.0,7.0,12.848001147071338,39.77,-86.14,53.0,0.0
7.33,0.0,5541.0,1.0,39.743,-86.1179,1.0,6.0,19.0,11.0,3.5471936722311788,39.77,-86.14,53.0,0.0
41.79,2.0,5912.0,1.0,39.743,-86.1179,12.0,5.0,14.0,7.0,3.5471936722311788,39.77,-86.14,52.0,0.0
127.03,1.0,4900.0,1.0,37.42488662030914,-91.83121755030102,9.0,4.0,13.0,5.0,558.96376314565,39.77,-86.14,52.0,0.0
13.02,0.0,5541.0,1.0,39.743,-86.1179,8.0,3.0,22.0,13.0,3.5471936722311788,39.77,-86.14,52.0,0.0
69.0,0.0,5499.0,1.0,39.743,-86.1179,8.0,3.0,22.0,12.0,3.5471936722311788,39.77,-86.14,52.0,0.0
7.48,2.0,5411.0,1.0,39.6782,-86.1976,7.0,0.0,15.0,8.0,11.334194399562666,39.77,-86.14,52.0,0.0
6.71,2.0,5411.0,1.0,39.6782,-86.1976,6.0,5.0,8.0,7.0,11.334194399562666,39.77,-86.14,52.0,0.0
8.92,0.0,5921.0,1.0,39.743,-86.1179,5.0,4.0,17.0,16.0,3.5471936722311788,39.77,-86.14,52.0,0.0
9.79,0.0,5921.0,1.0,39.743,-86.1179,3.0,2.0,27.0,16.0,3.5471936722311788,39.77,-86.14,52.0,0.0
7.71,0.0,5541.0,1.0,39.743,-86.1179,1.0,0.0,21.0,11.0,3.5471936722311788,39.77,-86.14,52.0,0.0
6.35,0.0,5411.0,1.0,39.743,-86.1179,1.0,2.0,16.0,21.0,3.5471936722311788,39.77,-86.14,52.0,0.0
5.79,0.0,5541.0,1.0,39.743,-86.1179,1.0,0.0,14.0,7.0,3.5471936722311788,39.77,-86.14,52.0,0.0
6.39,0.0,5921.0,1.0,39.743,-86.1179,1.0,2.0,9.0,21.0,3.5471936722311788,39.77,-86.14,52.0,0.0
3.3,0.0,5814.0,1.0,29.9466,-92.2416,1.0,6.0,5.0,8.0,12.0001916349843,29.97,-92.12,47.0,0.0
84.76,2.0,5541.0,1.0,29.9466,-92.2416,9.0,4.0,20.0,6.0,12.0001916349843,29.97,-92.12,46.0,0.0
7.27,2.0,5541.0,1.0,29.9466,-92.2416,2.0,5.0,9.0,11.0,12.0001916349843,29.97,-92.12,46.0,0.0
1.01,0.0,5499.0,1.0,35.9273,-89.919,1.0,6.0,19.0,3.0,0.3134374213481234,35.93,-89.92,38.0,0.0
1.12,0.0,5499.0,1.0,35.9273,-89.919,11.0,0.0,11.0,3.0,0.3134374213481234,35.93,-89.92,37.0,0.0
1.25,0.0,5499.0,1.0,35.9273,-89.919,10.0,6.0,13.0,3.0,0.3134374213481234,35.93,-89.92,37.0,0.0
